,State,County,Deaths,Population,Crude Rate,Age Adjusted Rate,% of Total Deaths,FIPS,Areaname,Land Area (Square Miles),Population per Square Mile
1880,NE,Richardson,115,8060,1426.8,699.9,0.00%,31147,"Richardson, NE",551.84,14.605682806610611
1881,NE,Rock,29,1390,2086.33,1142.01,0.00%,31149,"Rock, NE",1008.32,1.3785306251983496
1882,NE,Saline,150,14331,1046.68,814.47,0.01%,31151,"Saline, NE",574.02,24.96602905822097
1883,NE,Sarpy,964,179023,538.48,622.79,0.04%,31153,"Sarpy, NE",238.99,749.0815515293526
1884,NE,Saunders,227,21038,1079,784.49,0.01%,31155,"Saunders, NE",750.23,28.042067099422844
1885,NE,Scotts Bluff,383,36422,1051.56,749.67,0.01%,31157,"Scotts Bluff, NE",739.4,49.258858533946444
1886,NE,Seward,176,17284,1018.28,733.26,0.01%,31159,"Seward, NE",571.43,30.246924382689045
1887,NE,Sheridan,63,5234,1203.67,618.03,0.00%,31161,"Sheridan, NE",2440.86,2.144326180116844
1888,NE,Sherman,38,3054,1244.27,754.06,0.00%,31163,"Sherman, NE",565.83,5.397380838767828
1889,NE,Sioux,10,1242,Unreliable,Unreliable,0.00%,31165,"Sioux, NE",2066.74,0.600946418030328
1890,NE,Stanton,37,5944,622.48,518.59,0.00%,31167,"Stanton, NE",427.95,13.889473069283795
1891,NE,Thayer,79,5101,1548.72,711.75,0.00%,31169,"Thayer, NE",573.81,8.88970216622227
1892,NE,Thomas,Suppressed,716,Suppressed,Suppressed,Suppressed,31171,"Thomas, NE",713.24,1.003869665189838
1893,NE,Thurston,85,7127,1192.65,1178.69,0.00%,31173,"Thurston, NE",393.58,18.108135575994716
1894,NE,Valley,60,4184,1434.03,768.02,0.00%,31175,"Valley, NE",568.05,7.365548807323299
1895,NE,Washington,171,20603,829.98,644.65,0.01%,31177,"Washington, NE",389.96,52.83362396143195
1896,NE,Wayne,66,9365,704.75,512.08,0.00%,31179,"Wayne, NE",442.92,21.143773141876636
1897,NE,Webster,63,3603,1748.54,1027.48,0.00%,31181,"Webster, NE",574.91,6.267067888886957
1898,NE,Wheeler,Suppressed,776,Suppressed,Suppressed,Suppressed,31183,"Wheeler, NE",575.18,1.3491428770124136
1899,NE,York,188,13794,1362.91,874.12,0.01%,31185,"York, NE",572.51,24.093902289916333
1900,NH,Belknap,731,60779,1202.72,813.41,0.03%,33001,"Belknap, NH",400.23,151.86018039627214
1901,NH,Carroll,559,47289,1182.09,696.07,0.02%,33003,"Carroll, NH",931.06,50.79049685304921
1902,NH,Cheshire,730,75774,963.39,735.58,0.03%,33005,"Cheshire, NH",706.66,107.22837007896301
1903,NH,Coos,458,32039,1429.51,893.49,0.02%,33007,"Coos, NH",1794.69,17.852108163526847
1904,NH,Grafton,826,88888,929.26,652.62,0.03%,33009,"Grafton, NH",1708.75,52.019312362838335
1905,NH,Hillsborough,3388,407761,830.88,715.83,0.12%,33011,"Hillsborough, NH",876.14,465.4062136188281
1906,NH,Merrimack,1402,148582,943.59,713.83,0.05%,33013,"Merrimack, NH",934.12,159.06093435532907
1907,NH,Rockingham,2523,303251,831.98,685.14,0.09%,33015,"Rockingham, NH",694.72,436.5082335329341
1908,NH,Strafford,1132,127428,888.34,788.16,0.04%,33017,"Strafford, NH",368.98,345.3520516017128
1909,NH,Sullivan,454,43004,1055.72,748.5,0.02%,33019,"Sullivan, NH",537.31,80.03573356163109
1910,NJ,Atlantic,2787,270991,1028.45,815.65,0.10%,34001,"Atlantic, NJ",555.7,487.65700917761376
1911,NJ,Bergen,7146,939151,760.9,556.48,0.26%,34003,"Bergen, NJ",233.01,4030.5180035191624
1912,NJ,Burlington,4199,449284,934.6,729.04,0.15%,34005,"Burlington, NJ",798.58,562.6036214280348
1913,NJ,Camden,4700,510150,921.3,783.5,0.17%,34007,"Camden, NJ",221.26,2305.658501310675
1914,NJ,Cape May,1274,94430,1349.15,798.33,0.05%,34009,"Cape May, NJ",251.43,375.5717297060812
1915,NJ,Cumberland,1533,153797,996.77,881.02,0.06%,34011,"Cumberland, NJ",483.7,317.959479015919
1916,NJ,Essex,5963,796914,748.26,703.45,0.22%,34013,"Essex, NJ",126.21,6314.190634656525
1917,NJ,Gloucester,2641,292330,903.43,788.91,0.10%,34015,"Gloucester, NJ",322.01,907.828949411509
1918,NJ,Hudson,3713,677983,547.65,605.75,0.14%,34017,"Hudson, NJ",46.19,14678.133795193766
1919,NJ,Hunterdon,918,124676,736.31,563.44,0.03%,34019,"Hunterdon, NJ",427.82,291.42162591744193
1920,NJ,Mercer,2925,371023,788.36,670.83,0.11%,34021,"Mercer, NJ",224.56,1652.2221232632703
1921,NJ,Middlesex,5971,837073,713.32,625.3,0.22%,34023,"Middlesex, NJ",308.91,2709.763361496876
1922,NJ,Monmouth,5450,625846,870.82,661.56,0.20%,34025,"Monmouth, NJ",468.79,1335.0242112673052
1923,NJ,Morris,3767,498423,755.78,571.93,0.14%,34027,"Morris, NJ",460.18,1083.104437394063
1924,NJ,Ocean,7272,592497,1227.35,747.68,0.26%,34029,"Ocean, NJ",628.78,942.296192626992
1925,NJ,Passaic,3643,507945,717.2,650.07,0.13%,34031,"Passaic, NJ",184.59,2751.747115228344
1926,NJ,Salem,769,63436,1212.25,879.75,0.03%,34033,"Salem, NJ",331.9,191.12985839108165
1927,NJ,Somerset,2325,333751,696.63,566.16,0.08%,34035,"Somerset, NJ",301.81,1105.8314833835857
1928,NJ,Sussex,1218,142522,854.6,720.28,0.04%,34037,"Sussex, NJ",519.01,274.603572185507
1929,NJ,Union,3949,555630,710.72,627.63,0.14%,34039,"Union, NJ",102.86,5401.808283103247
1930,NJ,Warren,992,106617,930.43,707.24,0.04%,34041,"Warren, NJ",356.92,298.7139975344615
1931,NM,Bernalillo,5669,676953,837.43,732.2,0.21%,35001,"Bernalillo, NM",1160.83,583.1629092976577
1932,NM,Catron,38,3508,1083.24,547.63,0.00%,35003,"Catron, NM",6923.69,0.506666243000481
1933,NM,Chaves,693,65282,1061.55,917.44,0.03%,35005,"Chaves, NM",6065.28,10.763229397488658
1934,NM,Cibola,258,27487,938.63,881.24,0.01%,35006,"Cibola, NM",4539.48,6.0550988218914945
1935,NM,Colfax,168,12253,1371.09,895.59,0.01%,35007,"Colfax, NM",3758.06,3.2604588537702965
1936,NM,Curry,406,50280,807.48,861.09,0.01%,35009,"Curry, NM",1404.8,35.79157175398633
1937,NM,Debaca,24,1793,1338.54,786.75,0.00%,35011,"De Baca, NM",2322.62,0.771973030456984
1938,NM,Dona Ana,1525,214207,711.93,646.23,0.06%,35013,"Dona Ana, NM",3807.51,56.259077454819554
1939,NM,Eddy,557,57621,966.66,880.37,0.02%,35015,"Eddy, NM",4175.73,13.799024362207328
1940,NM,Grant,338,28280,1195.19,721.33,0.01%,35017,"Grant, NM",3961.63,7.138475829393457
1941,NM,Guadalupe,41,4376,936.93,669.87,0.00%,35019,"Guadalupe, NM",3030.48,1.4439956706528339
1942,NM,Harding,Suppressed,665,Suppressed,Suppressed,Suppressed,35021,"Harding, NM",2125.44,0.3128763926528154
1943,NM,Hidalgo,49,4302,1139.01,728.59,0.00%,35023,"Hidalgo, NM",3436.86,1.2517239573331471
1944,NM,Lea,533,69749,764.17,860.78,0.02%,35025,"Lea, NM",4390.93,15.884789782574533
1945,NM,Lincoln,219,19429,1127.18,740.17,0.01%,35027,"Lincoln, NM",4831.09,4.021659708264594
1946,NM,Los Alamos,139,18147,765.97,547.75,0.01%,35028,"Los Alamos, NM",109.17,166.22698543555921
1947,NM,Luna,303,24450,1239.26,879.83,0.01%,35029,"Luna, NM",2965.19,8.245677342767243
1948,NM,Mckinley,668,74923,891.58,1011.43,0.02%,35031,"McKinley, NM",5449.81,13.747818731295219
1949,NM,Mora,45,4504,999.11,679.47,0.00%,35033,"Mora, NM",1931.27,2.332144133135191
1950,NM,Otero,640,65410,978.44,822.74,0.02%,35035,"Otero, NM",6613.21,9.890809455619888
1951,NM,Quay,122,8365,1458.46,977.79,0.00%,35037,"Quay, NM",2874.35,2.9102231808930714
1952,NM,Rio Arriba,421,40040,1051.45,899,0.02%,35039,"Rio Arriba, NM",5860.84,6.831785204851181
1953,NM,Roosevelt,147,19082,770.36,747.2,0.01%,35041,"Roosevelt, NM",2447.43,7.796750060267302
1954,NM,San Juan,1061,115079,921.98,839,0.04%,35045,"San Juan, NM",5513.07,20.873850685734084
1955,NM,San Miguel,306,27760,1102.31,852.64,0.01%,35047,"San Miguel, NM",4715.82,5.886569037834354
1956,NM,Sandoval,1092,142025,768.88,677.94,0.04%,35043,"Sandoval, NM",3710.65,38.27496530257502
1957,NM,Santa Fe,1232,148651,828.79,605.08,0.04%,35049,"Santa Fe, NM",1909.41,77.85179715199983
1958,NM,Sierra,272,11191,2430.52,1130.44,0.01%,35051,"Sierra, NM",4178.96,2.677939008748588
1959,NM,Socorro,201,17027,1180.48,975.73,0.01%,35053,"Socorro, NM",6646.68,2.5617300667400866
1960,NM,Taos,307,33065,928.47,640.63,0.01%,35055,"Taos, NM",2203.11,15.008329134723185
1961,NM,Torrance,173,15302,1130.57,869.53,0.01%,35057,"Torrance, NM",3344.85,4.57479408643138
1962,NM,Union,38,4183,908.44,606.69,0.00%,35059,"Union, NM",3823.74,1.0939551329326784
1963,NM,Valencia,672,75626,888.58,789.56,0.02%,35061,"Valencia, NM",1066.18,70.93173760528241
1964,NV,Carson City,812,54742,1483.32,1000.18,0.03%,32510,"Carson City city, NV",144.66,378.41836029310105
1965,NV,Churchill,273,24198,1128.19,877.54,0.01%,32001,"Churchill, NV",4930.46,4.907858495961837
1966,NV,Clark,16079,2155664,745.9,733.87,0.59%,32003,"Clark, NV",7891.43,273.1651931272279
1967,NV,Douglas,452,48020,941.27,553.55,0.02%,32005,"Douglas, NV",709.72,67.66048582539592
1968,NV,Elko,321,52168,615.32,753.52,0.01%,32007,"Elko, NV",17169.83,3.038352738495372
1969,NV,Esmeralda,16,790,Unreliable,Unreliable,0.00%,32009,"Esmeralda, NV",3581.88,0.22055456910895954
1970,NV,Eureka,15,1917,Unreliable,Unreliable,0.00%,32011,"Eureka, NV",4175.68,0.459086903210974
1971,NV,Humboldt,143,16842,849.07,932.91,0.01%,32013,"Humboldt, NV",9640.76,1.7469577087283574
1972,NV,Lander,47,5702,824.27,779.31,0.00%,32015,"Lander, NV",5490.11,1.0385948551121926
1973,NV,Lincoln,68,5055,1345.2,983.85,0.00%,32017,"Lincoln, NV",10633.2,0.4753978106308543
1974,NV,Lyon,651,53179,1224.17,949.84,0.02%,32019,"Lyon, NV",2001.19,26.573688655250127
1975,NV,Mineral,80,4449,1798.16,1051.74,0.00%,32021,"Mineral, NV",3752.84,1.185502179682587
1976,NV,Nye,715,43423,1646.59,986.24,0.03%,32023,"Nye, NV",18181.92,2.388251625790896
1977,NV,Pershing,51,6560,777.44,699.27,0.00%,32027,"Pershing, NV",6036.56,1.0867116370913235
1978,NV,Storey,29,4051,715.87,410.33,0.00%,32029,"Storey, NV",262.92,15.407728586642325
1979,NV,Washoe,4066,453616,896.35,816.49,0.15%,32031,"Washoe, NV",6302.37,71.97546319876491
1980,NV,White Pine,84,9682,867.59,715.82,0.00%,32033,"White Pine, NV",8875.65,1.0908496842484776
1981,NY,Albany,2706,308846,876.16,686.34,0.10%,36001,"Albany, NY",522.8,590.7536342769702
1982,NY,Allegany,467,47077,991.99,764.73,0.02%,36003,"Allegany, NY",1029.31,45.73646423332136
1983,NY,Bronx,9670,1455720,664.28,688.64,0.35%,36005,"Bronx, NY",42.1,34577.672209026125
1984,NY,Broome,2051,195334,1050,744.55,0.07%,36007,"Broome, NY",705.77,276.76721878232286
1985,NY,Cattaraugus,792,77677,1019.61,769.19,0.03%,36009,"Cattaraugus, NY",1308.35,59.37019910574388
1986,NY,Cayuga,764,77861,981.24,702.38,0.03%,36011,"Cayuga, NY",691.58,112.58422742126723
1987,NY,Chautauqua,1566,129504,1209.23,847.13,0.06%,36013,"Chautauqua, NY",1060.23,122.14708129368155
1988,NY,Chemung,942,86322,1091.26,788.83,0.03%,36015,"Chemung, NY",407.35,211.91113293236774
1989,NY,Chenango,599,48579,1233.04,852.54,0.02%,36017,"Chenango, NY",893.55,54.36629175759611
1990,NY,Clinton,710,81073,875.75,724.31,0.03%,36019,"Clinton, NY",1037.85,78.11629811629813
1991,NY,Columbia,668,60989,1095.28,692,0.02%,36021,"Columbia, NY",634.71,96.08955270911125
1992,NY,Cortland,457,48070,950.7,788.44,0.02%,36023,"Cortland, NY",498.76,96.37901996952442
1993,NY,Delaware,552,45523,1212.57,749.61,0.02%,36025,"Delaware, NY",1442.44,31.559718255178723
1994,NY,Dutchess,2520,294473,855.77,664.05,0.09%,36027,"Dutchess, NY",795.63,370.1129922200018
1995,NY,Erie,9804,921046,1064.44,786.81,0.36%,36029,"Erie, NY",1042.69,883.3363703497683
1996,NY,Essex,416,38102,1091.81,657.3,0.02%,36031,"Essex, NY",1794.23,21.235850476248864
1997,NY,Franklin,455,50409,902.62,761.15,0.02%,36033,"Franklin, NY",1629.12,30.942472009428403
1998,NY,Fulton,615,53828,1142.53,805.61,0.02%,36035,"Fulton, NY",495.47,108.640280945365
1999,NY,Genesee,609,58482,1041.35,743.88,0.02%,36037,"Genesee, NY",492.94,118.63918529638495
2000,NY,Greene,481,47508,1012.46,695.94,0.02%,36039,"Greene, NY",647.16,73.4099758946783
2001,NY,Hamilton,48,4542,1056.8,563.58,0.00%,36041,"Hamilton, NY",1717.37,2.644741668947286
2002,NY,Herkimer,668,62613,1066.87,731.98,0.02%,36043,"Herkimer, NY",1411.47,44.36013517821845
2003,NY,Jefferson,855,114006,749.96,736.62,0.03%,36045,"Jefferson, NY",1268.59,89.86827895537566
2004,NY,Kings,15940,2629150,606.28,590.57,0.58%,36047,"Kings, NY",70.82,37124.399887037565
2005,NY,Lewis,249,26865,926.86,690.23,0.01%,36049,"Lewis, NY",1274.68,21.075877867386325
2006,NY,Livingston,540,64257,840.38,667.67,0.02%,36051,"Livingston, NY",631.76,101.71109282005825
2007,NY,Madison,625,71329,876.22,695.61,0.02%,36053,"Madison, NY",654.84,108.92584448109461
2008,NY,Monroe,6617,747727,884.95,678.65,0.24%,36055,"Monroe, NY",657.21,1137.7291885394318
2009,NY,Montgomery,580,49276,1177.04,804.1,0.02%,36057,"Montgomery, NY",403.04,122.26081778483524
2010,NY,Nassau,11017,1361500,809.18,572.69,0.40%,36059,"Nassau, NY",284.72,4781.890980612531
2011,NY,New York,9916,1643734,603.26,505.83,0.36%,36061,"New York, NY",22.83,71998.8611476128
2012,NY,Niagara,2441,211758,1152.73,830.35,0.09%,36063,"Niagara, NY",522.36,405.38708936365725
2013,NY,Oneida,2507,231190,1084.39,758.52,0.09%,36065,"Oneida, NY",1212.43,190.68317346156067
2014,NY,Onondaga,4441,466194,952.61,738.06,0.16%,36067,"Onondaga, NY",778.39,598.9208494456507
2015,NY,Ontario,1107,109828,1007.94,718.27,0.04%,36069,"Ontario, NY",644.07,170.52183768845
2016,NY,Orange,2768,379210,729.94,700.87,0.10%,36071,"Orange, NY",811.69,467.1857482536436
2017,NY,Orleans,424,41346,1025.49,796.11,0.02%,36073,"Orleans, NY",391.26,105.6739763839902
2018,NY,Oswego,1068,118987,897.58,780.9,0.04%,36075,"Oswego, NY",951.65,125.03231229969002
2019,NY,Otsego,583,60097,970.1,674.75,0.02%,36077,"Otsego, NY",1001.7,59.99500848557452
2020,NY,Putnam,712,98900,719.92,595.09,0.03%,36079,"Putnam, NY",230.31,429.42121488428637
2021,NY,Queens,14482,2333054,620.73,537.52,0.53%,36081,"Queens, NY",108.53,21496.858011609693
2022,NY,Rensselaer,1484,160070,927.09,758.25,0.05%,36083,"Rensselaer, NY",652.43,245.34432812715542
2023,NY,Richmond,3710,476015,779.39,662.38,0.14%,36085,"Richmond, NY",58.37,8155.131060476272
2024,NY,Rockland,2265,326780,693.13,565.63,0.08%,36087,"Rockland, NY",173.55,1882.9155862863727
2025,NY,Saratoga,1876,227053,826.24,656.2,0.07%,36091,"Saratoga, NY",809.98,280.3192671423986
2026,NY,Schenectady,1520,154553,983.48,724.58,0.06%,36093,"Schenectady, NY",204.52,755.6864854292978
2027,NY,Schoharie,282,31317,900.47,667.76,0.01%,36095,"Schoharie, NY",621.82,50.36344922968061
2028,NY,Schuyler,217,18099,1198.96,820.26,0.01%,36097,"Schuyler, NY",328.33,55.12441750677672
2029,NY,Seneca,374,34777,1075.42,803.98,0.01%,36099,"Seneca, NY",323.71,107.43257854252263
2030,NY,St. Lawrence,992,110038,901.51,736.8,0.04%,36089,"St. Lawrence, NY",2680.38,41.05313425708295
2031,NY,Steuben,1000,96940,1031.57,752.05,0.04%,36101,"Steuben, NY",1390.56,69.71292141295594
2032,NY,Suffolk,12467,1492583,835.26,666.39,0.45%,36103,"Suffolk, NY",912.05,1636.514445479963
2033,NY,Sullivan,770,74801,1029.4,828.53,0.03%,36105,"Sullivan, NY",968.13,77.26338404966275
2034,NY,Tioga,487,48760,998.77,727.72,0.02%,36107,"Tioga, NY",518.6,94.02236791361356
2035,NY,Tompkins,712,104871,678.93,682.51,0.03%,36109,"Tompkins, NY",474.65,220.94385336563784
2036,NY,Ulster,1764,179225,984.24,718.17,0.06%,36111,"Ulster, NY",1124.24,159.41880737209138
2037,NY,Warren,699,64567,1082.6,711.75,0.03%,36113,"Warren, NY",866.95,74.47603668031604
2038,NY,Washington,636,61800,1029.13,767.22,0.02%,36115,"Washington, NY",831.18,74.35212589330831
2039,NY,Wayne,896,90798,986.81,762.17,0.03%,36117,"Wayne, NY",603.83,150.37013729029692
2040,NY,Westchester,7135,974542,732.14,536.92,0.26%,36119,"Westchester, NY",430.5,2263.7444831591174
2041,NY,Wyoming,383,40791,938.93,780.31,0.01%,36121,"Wyoming, NY",592.75,68.81653310839309
2042,NY,Yates,257,24923,1031.18,748.37,0.01%,36123,"Yates, NY",338.14,73.7061572129887
2043,OH,Adams,364,27907,1304.33,1080.57,0.01%,39001,"Adams, OH",583.87,47.796598557898164
2044,OH,Allen,1140,103742,1098.88,864.4,0.04%,39003,"Allen, OH",402.5,257.74409937888197
2045,OH,Ashland,611,53652,1138.82,840.35,0.02%,39005,"Ashland, OH",422.95,126.85187374394137
2046,OH,Ashtabula,1171,98231,1192.09,892.61,0.04%,39007,"Ashtabula, OH",701.93,139.94415397546766
2047,OH,Athens,467,66186,705.59,804.53,0.02%,39009,"Athens, OH",503.6,131.42573471008737
2048,OH,Auglaize,503,45894,1096,783.87,0.02%,39011,"Auglaize, OH",401.39,114.33767657390568
2049,OH,Belmont,885,68673,1288.72,867.3,0.03%,39013,"Belmont, OH",532.13,129.05305094619735
2050,OH,Brown,518,43759,1183.76,905.87,0.02%,39015,"Brown, OH",490.02,89.3004367168687
2051,OH,Butler,3358,377537,889.45,842.54,0.12%,39017,"Butler, OH",467.06,808.3265533336188
2052,OH,Carroll,295,27669,1066.18,734.13,0.01%,39019,"Carroll, OH",394.61,70.11733103570614
2053,OH,Champaign,429,38747,1107.18,887.11,0.02%,39021,"Champaign, OH",428.67,90.38887722490493
2054,OH,Clark,1797,134786,1333.22,987.48,0.07%,39023,"Clark, OH",397.47,339.1098699272901
2055,OH,Clermont,1765,203022,869.36,784.17,0.06%,39025,"Clermont, OH",452.1,449.06436629064365
2056,OH,Clinton,406,41902,968.93,812.32,0.01%,39027,"Clinton, OH",408.68,102.53009689732798
2057,OH,Columbiana,1304,103685,1257.66,898.26,0.05%,39029,"Columbiana, OH",531.89,194.93692304799865
2058,OH,Coshocton,399,36602,1090.1,810.59,0.01%,39031,"Coshocton, OH",563.91,64.90752070365839
2059,OH,Crawford,549,42083,1304.56,880.96,0.02%,39033,"Crawford, OH",401.79,104.73879389730953
2060,OH,Cuyahoga,14003,1249352,1120.82,829,0.51%,39035,"Cuyahoga, OH",457.19,2732.675692819178
2061,OH,Darke,614,51778,1185.83,826.22,0.02%,39037,"Darke, OH",598.1,86.57080755726467
2062,OH,Defiance,395,38158,1035.17,784.9,0.01%,39039,"Defiance, OH",411.46,92.7380547319302
2063,OH,Delaware,1089,196463,554.3,591.49,0.04%,39041,"Delaware, OH",443.1,443.3829835251636
2064,OH,Erie,972,75107,1294.15,884.67,0.04%,39043,"Erie, OH",251.56,298.56495468277944
2065,OH,Fairfield,1279,152597,838.16,742.84,0.05%,39045,"Fairfield, OH",504.41,302.52572312206337
2066,OH,Fayette,363,28676,1265.87,994.81,0.01%,39047,"Fayette, OH",406.36,70.56796928831578
2067,OH,Franklin,9624,1264518,761.08,829.75,0.35%,39049,"Franklin, OH",532.19,2376.0649392134387
2068,OH,Fulton,416,42514,978.5,771.1,0.02%,39051,"Fulton, OH",405.44,104.85891870560378
2069,OH,Gallia,388,30015,1292.69,1027.8,0.01%,39053,"Gallia, OH",466.53,64.33669860459135
2070,OH,Geauga,855,94060,908.99,655.93,0.03%,39055,"Geauga, OH",400.16,235.0559776089564
2071,OH,Greene,1437,164765,872.15,704.93,0.05%,39057,"Greene, OH",413.73,398.24281536267614
2072,OH,Guernsey,463,39063,1185.26,895.4,0.02%,39059,"Guernsey, OH",522.25,74.79751077070368
2073,OH,Hamilton,7884,809099,974.42,828.76,0.29%,39061,"Hamilton, OH",405.91,1993.2965435687713
2074,OH,Hancock,767,75872,1010.91,779.51,0.03%,39063,"Hancock, OH",531.36,142.78831677205662
2075,OH,Hardin,338,31474,1073.9,955.69,0.01%,39065,"Hardin, OH",470.41,66.907591250186
2076,OH,Harrison,190,15307,1241.26,858.67,0.01%,39067,"Harrison, OH",402.34,38.04493711786052
2077,OH,Henry,268,27629,970,658.61,0.01%,39069,"Henry, OH",416.01,66.41426888776712
2078,OH,Highland,499,43029,1159.68,921.49,0.02%,39071,"Highland, OH",553.08,77.79887177261878
2079,OH,Hocking,302,28340,1065.63,853.8,0.01%,39073,"Hocking, OH",421.32,67.26478686034368
2080,OH,Holmes,356,43936,810.27,789.81,0.01%,39075,"Holmes, OH",422.53,103.98314912550589
2081,OH,Huron,560,58439,958.26,793.43,0.02%,39077,"Huron, OH",491.5,118.89928789420142
2082,OH,Jackson,425,32505,1307.49,1099.65,0.02%,39079,"Jackson, OH",420.3,77.33761598857959
2083,OH,Jefferson,970,66704,1454.19,1000,0.04%,39081,"Jefferson, OH",408.33,163.3580682291284
2084,OH,Knox,661,60814,1086.92,852.11,0.02%,39083,"Knox, OH",525.49,115.728177510514
2085,OH,Lake,2535,228614,1108.86,787.63,0.09%,39085,"Lake, OH",227.49,1004.9408765220448
2086,OH,Lawrence,810,60872,1330.66,1040.54,0.03%,39087,"Lawrence, OH",453.37,134.26561086970906
2087,OH,Licking,1549,172198,899.55,774.95,0.06%,39089,"Licking, OH",682.5,252.3047619047619
2088,OH,Logan,516,45165,1142.48,907.29,0.02%,39091,"Logan, OH",458.43,98.5210391990053
2089,OH,Lorain,3073,306365,1003.05,788.05,0.11%,39093,"Lorain, OH",491.1,623.834249643657
2090,OH,Lucas,4611,432488,1066.16,893.58,0.17%,39095,"Lucas, OH",340.86,1268.8141759079974
2091,OH,Madison,446,43419,1027.2,912.49,0.02%,39097,"Madison, OH",465.88,93.19781918090496
2092,OH,Mahoning,3036,230008,1319.95,862.14,0.11%,39099,"Mahoning, OH",411.62,558.7872309411594
2093,OH,Marion,783,65096,1202.84,970.1,0.03%,39101,"Marion, OH",403.76,161.22448979591837
2094,OH,Medina,1433,177221,808.59,666.6,0.05%,39103,"Medina, OH",421.36,420.5928422251756
2095,OH,Meigs,331,23125,1431.35,1067.61,0.01%,39105,"Meigs, OH",430.1,53.76656591490351
2096,OH,Mercer,439,40909,1073.11,773.25,0.02%,39107,"Mercer, OH",462.45,88.46145529246405
2097,OH,Miami,1167,104679,1114.84,853.21,0.04%,39109,"Miami, OH",406.58,257.4622460524374
2098,OH,Monroe,172,14210,1210.42,762.16,0.01%,39111,"Monroe, OH",455.72,31.18142719213552
2099,OH,Montgomery,6218,531239,1170.47,899.77,0.23%,39113,"Montgomery, OH",461.55,1150.9890586068682
2100,OH,Morgan,168,14804,1134.83,772.24,0.01%,39115,"Morgan, OH",416.42,35.55064598242159
2101,OH,Morrow,314,35036,896.22,743.9,0.01%,39117,"Morrow, OH",406.08,86.2785657998424
2102,OH,Muskingum,1015,86068,1179.3,906.72,0.04%,39119,"Muskingum, OH",664.58,129.50735803063588
2103,OH,Noble,143,14294,1000.42,686.54,0.01%,39121,"Noble, OH",398.01,35.913670510791185
2104,OH,Ottawa,515,40636,1267.35,796.39,0.02%,39123,"Ottawa, OH",254.92,159.4068727443904
2105,OH,Paulding,204,18865,1081.37,833.2,0.01%,39125,"Paulding, OH",416.44,45.30064355009125
2106,OH,Perry,365,35927,1015.95,925.35,0.01%,39127,"Perry, OH",407.97,88.0628477584136
2107,OH,Pickaway,592,57565,1028.4,887.56,0.02%,39129,"Pickaway, OH",501.32,114.82685709726323
2108,OH,Pike,344,28160,1221.59,972.81,0.01%,39131,"Pike, OH",440.28,63.95929862814573
2109,OH,Portage,1472,161921,909.09,807.57,0.05%,39133,"Portage, OH",487.38,332.2274200828922
2110,OH,Preble,484,41247,1173.42,933.76,0.02%,39135,"Preble, OH",424.12,97.25313590493256
2111,OH,Putnam,306,34056,898.52,688.5,0.01%,39137,"Putnam, OH",482.52,70.5794578463069
2112,OH,Richland,1447,121107,1194.81,876.49,0.05%,39139,"Richland, OH",495.27,244.52722757283905
2113,OH,Ross,898,77000,1166.23,994.12,0.03%,39141,"Ross, OH",689.19,111.72535875447988
